dataset,budget,method,mean_accuracy,std_accuracy
20newsdist,32,TC-noDensity,0.6676666666666666,0.08081903271744048
20newsdist,33,TC-noDensity,0.5,0.0
20newsdist,34,TC-noDensity,0.6714444444444443,0.08692276975128306
20newsdist,35,TC-noDensity,0.5001111111111112,0.0007777777777777756
20newsdist,36,TC-noDensity,0.6802222222222223,0.08022468448052632
20newsdist,37,TC-noDensity,0.5008888888888889,0.004354648431614538
20newsdist,38,TC-noDensity,0.6553333333333333,0.0980926747494744
20newsdist,39,TC-noDensity,0.5007777777777779,0.003515398226568087
20newsdist,40,TC-noDensity,0.6809999999999998,0.07769114222513988
20newsdist,41,TC-noDensity,0.5027777777777778,0.009702360664762776
20newsdist,42,TC-noDensity,0.6521111111111111,0.1003997565291426
20newsdist,43,TC-noDensity,0.5016666666666667,0.0074742355817076205
20newsdist,44,TC-noDensity,0.6751111111111111,0.08520302550705318
20newsdist,45,TC-noDensity,0.5042222222222221,0.014595788332153805
20newsdist,46,TC-noDensity,0.6573333333333332,0.09548731413383574
20newsdist,47,TC-noDensity,0.5086666666666667,0.02309828704033117
20newsdist,48,TC-noDensity,0.7065555555555555,0.059645971995673286
20newsdist,49,TC-noDensity,0.5077777777777779,0.021052550357218227
20newsdist,50,TC-noDensity,0.6743333333333332,0.08938673086270124
20newsdist,2,PMARLDS-lite,0.5437777777777779,0.0666818501228218
20newsdist,3,PMARLDS-lite,0.5,0.0
20newsdist,4,PMARLDS-lite,0.5195555555555557,0.04091907098615963
20newsdist,5,PMARLDS-lite,0.5,0.0
20newsdist,6,PMARLDS-lite,0.5226666666666666,0.053493278682443204
20newsdist,7,PMARLDS-lite,0.5,0.0
20newsdist,8,PMARLDS-lite,0.5141111111111111,0.04322222222222226
20newsdist,9,PMARLDS-lite,0.5,0.0
20newsdist,10,PMARLDS-lite,0.514,0.053104137152542565
20newsdist,11,PMARLDS-lite,0.5,0.0
20newsdist,12,PMARLDS-lite,0.5264444444444444,0.06307510710099881
20newsdist,13,PMARLDS-lite,0.5,0.0
20newsdist,14,PMARLDS-lite,0.539,0.0772001567196004
20newsdist,15,PMARLDS-lite,0.5,0.0
20newsdist,16,PMARLDS-lite,0.5418888888888889,0.07944413364352569
20newsdist,17,PMARLDS-lite,0.5,0.0
20newsdist,18,PMARLDS-lite,0.5473333333333333,0.08205117343297652
20newsdist,19,PMARLDS-lite,0.5,0.0
20newsdist,20,PMARLDS-lite,0.563111111111111,0.09396453231583356
20newsdist,21,PMARLDS-lite,0.5,0.0
20newsdist,22,PMARLDS-lite,0.5724444444444444,0.09574245288246284
20newsdist,23,PMARLDS-lite,0.5,0.0
20newsdist,24,PMARLDS-lite,0.5884444444444444,0.10239020014835279
20newsdist,25,PMARLDS-lite,0.5,0.0
20newsdist,26,PMARLDS-lite,0.5922222222222221,0.10621431862739356
20newsdist,27,PMARLDS-lite,0.5,0.0
20newsdist,28,PMARLDS-lite,0.613,0.103247335780053
20newsdist,29,PMARLDS-lite,0.5,0.0
