dataset,repeat,method,final_accuracy,AULC,runtime_seconds
gaussdist_hard_variable,30,TC-noDensity,0.8611111111111112,0.6978458049886621,0.11225070105865598
gaussdist_hard_variable,30,PMARLDS-lite,0.8194444444444444,0.7069160997732425,0.10630459897220135
gaussdist_hard_variable,30,DISTMARGIN,0.7916666666666666,0.7157029478458049,0.10561030032113194
gaussdist_hard_variable,30,HILB-DENSITY,0.5,0.5011337868480726,0.10092610120773315
gaussdist_hard_variable,30,DISTRAND,0.7777777777777778,0.5915532879818594,0.08357639890164137
gaussdist_hard_variable,31,TC-BKME-PMAL,0.8611111111111112,0.7851473922902495,0.11150620086118579
gaussdist_hard_variable,31,TC-noReliability,0.8472222222222222,0.7474489795918368,0.10566790122538805
gaussdist_hard_variable,31,TC-noDensity,0.8888888888888888,0.753968253968254,0.1064665992744267
gaussdist_hard_variable,31,PMARLDS-lite,0.8888888888888888,0.7893990929705215,0.10908660246059299
gaussdist_hard_variable,31,DISTMARGIN,0.875,0.7916666666666667,0.11028979904949665
gaussdist_hard_variable,31,HILB-DENSITY,0.5,0.5068027210884354,0.10060280002653599
gaussdist_hard_variable,31,DISTRAND,0.9166666666666666,0.7114512471655328,0.08678000047802925
gaussdist_hard_variable,32,TC-BKME-PMAL,0.8888888888888888,0.7545351473922902,0.10685200057923794
gaussdist_hard_variable,32,TC-noReliability,0.875,0.7123015873015872,0.10525439772754908
gaussdist_hard_variable,32,TC-noDensity,0.8611111111111112,0.7287414965986395,0.10613399790599942
gaussdist_hard_variable,32,PMARLDS-lite,0.9027777777777778,0.7610544217687074,0.1094864010810852
gaussdist_hard_variable,32,DISTMARGIN,0.9027777777777778,0.7576530612244898,0.10722010163590312
gaussdist_hard_variable,32,HILB-DENSITY,0.5,0.501984126984127,0.1016246983781457
gaussdist_hard_variable,32,DISTRAND,0.875,0.7514172335600907,0.08296689670532942
gaussdist_hard_variable,33,TC-BKME-PMAL,0.8888888888888888,0.8137755102040817,0.10948590002954006
gaussdist_hard_variable,33,TC-noReliability,0.9166666666666666,0.7899659863945578,0.11567030241712928
gaussdist_hard_variable,33,TC-noDensity,0.9027777777777778,0.7797619047619048,0.11569410050287843
gaussdist_hard_variable,33,PMARLDS-lite,0.9027777777777778,0.8055555555555556,0.1117835994809866
gaussdist_hard_variable,33,DISTMARGIN,0.9305555555555556,0.7976190476190477,0.10756889870390296
gaussdist_hard_variable,33,HILB-DENSITY,0.5,0.5017006802721089,0.10039519798010588
gaussdist_hard_variable,33,DISTRAND,0.9166666666666666,0.6782879818594103,0.08363349922001362
gaussdist_hard_variable,34,TC-BKME-PMAL,0.8611111111111112,0.761904761904762,0.110079700127244
gaussdist_hard_variable,34,TC-noReliability,0.8611111111111112,0.7230725623582767,0.10695570101961493
gaussdist_hard_variable,34,TC-noDensity,0.875,0.7448979591836735,0.10762889962643385
gaussdist_hard_variable,34,PMARLDS-lite,0.875,0.7664399092970522,0.11076500173658133
gaussdist_hard_variable,34,DISTMARGIN,0.8333333333333334,0.7568027210884354,0.10977200092747808
gaussdist_hard_variable,34,HILB-DENSITY,0.5,0.501984126984127,0.10562000097706914
gaussdist_hard_variable,34,DISTRAND,0.875,0.5600907029478458,0.08648760011419654
gaussdist_hard_variable,35,TC-BKME-PMAL,0.8888888888888888,0.8197278911564625,0.10509810084477067
gaussdist_hard_variable,35,TC-noReliability,0.9166666666666666,0.8330498866213152,0.10714979935437441
gaussdist_hard_variable,35,TC-noDensity,0.8888888888888888,0.7534013605442177,0.11003689700737596
gaussdist_hard_variable,35,PMARLDS-lite,0.8888888888888888,0.7482993197278911,0.11522710090503097
gaussdist_hard_variable,35,DISTMARGIN,0.8611111111111112,0.7993197278911565,0.11155820032581687
gaussdist_hard_variable,35,HILB-DENSITY,0.5,0.5070861678004535,0.10121550085023046
gaussdist_hard_variable,35,DISTRAND,0.7083333333333334,0.675453514739229,0.08166150003671646
gaussdist_hard_variable,36,TC-BKME-PMAL,0.8611111111111112,0.7746598639455784,0.12502949964255095
gaussdist_hard_variable,36,TC-noReliability,0.9027777777777778,0.7346938775510206,0.1260350001975894
gaussdist_hard_variable,36,TC-noDensity,0.9166666666666666,0.7854308390022675,0.12224830128252506
gaussdist_hard_variable,36,PMARLDS-lite,0.9305555555555556,0.7647392290249434,0.12162029929459095
gaussdist_hard_variable,36,DISTMARGIN,0.8888888888888888,0.756235827664399,0.12715769838541746
gaussdist_hard_variable,36,HILB-DENSITY,0.5,0.5008503401360543,0.12189910002052784
gaussdist_hard_variable,36,DISTRAND,0.8194444444444444,0.5286281179138322,0.09632329642772675
gaussdist_hard_variable,37,TC-BKME-PMAL,0.9027777777777778,0.7701247165532882,0.11017989926040173
gaussdist_hard_variable,37,TC-noReliability,0.8194444444444444,0.7344104308390021,0.11199019988998771
gaussdist_hard_variable,37,TC-noDensity,0.9305555555555556,0.7630385487528344,0.11494100093841553
gaussdist_hard_variable,37,PMARLDS-lite,0.9305555555555556,0.7307256235827665,0.10883789975196123
gaussdist_hard_variable,37,DISTMARGIN,0.9166666666666666,0.7840136054421768,0.11094359867274761
gaussdist_hard_variable,37,HILB-DENSITY,0.5,0.49914965986394555,0.10370149789378047
