dataset,method,final_accuracy,std_final,AULC,mean_runtime_seconds
gaussdist_hard_equal,TC-BKME-PMAL,0.873611111111111,0.04224140646040431,0.7688775510204082,0.11054753798991442
gaussdist_hard_equal,TC-noReliability,0.8711111111111112,0.03899192698970352,0.7412358276643991,0.10951214629225432
gaussdist_hard_equal,TC-noDensity,0.6908333333333334,0.16907541782760807,0.5850850340136055,0.10302778795361518
gaussdist_hard_equal,PMARLDS-lite,0.8697222222222223,0.048023431780746355,0.7417460317460319,0.11005452818237245
gaussdist_hard_equal,DISTMARGIN,0.8688888888888888,0.05039657542745155,0.7718197278911565,0.10953981606289745
gaussdist_hard_equal,HILB-DENSITY,0.5005555555555555,0.0038888888888888905,0.5034410430839001,0.10244214585050941
gaussdist_hard_equal,DISTRAND,0.855,0.0644396549944401,0.6692403628117914,0.0850149881374091
