dataset,repeat,method,final_accuracy,AULC,runtime_seconds
digitdist_3v8,3,TC-noReliability,0.9166666666666666,0.7111678004535147,0.11388169741258025
digitdist_3v8,3,TC-noDensity,0.9027777777777778,0.7032312925170069,0.10883319983258843
digitdist_3v8,3,PMARLDS-lite,0.9305555555555556,0.6808390022675738,0.10675110016018152
digitdist_3v8,3,DISTMARGIN,0.8333333333333334,0.7633219954648526,0.10494439909234643
digitdist_3v8,3,HILB-DENSITY,0.5,0.5425170068027211,0.10425499966368079
digitdist_3v8,3,DISTRAND,0.5555555555555556,0.5680272108843538,0.08157149842008948
digitdist_3v8,4,TC-BKME-PMAL,0.9305555555555556,0.7298752834467119,0.1059239013120532
digitdist_3v8,4,TC-noReliability,0.9027777777777778,0.7366780045351474,0.10320029873400927
digitdist_3v8,4,TC-noDensity,0.9444444444444444,0.740079365079365,0.10403159772977233
digitdist_3v8,4,PMARLDS-lite,0.9583333333333334,0.7151360544217686,0.10869690123945475
digitdist_3v8,4,DISTMARGIN,0.7083333333333334,0.7647392290249433,0.10862570162862539
digitdist_3v8,4,HILB-DENSITY,0.5,0.5311791383219955,0.10412219725549221
digitdist_3v8,4,DISTRAND,0.5277777777777778,0.511904761904762,0.08251100033521652
digitdist_3v8,5,TC-BKME-PMAL,0.9305555555555556,0.7188208616780045,0.10905929980799556
digitdist_3v8,5,TC-noReliability,0.9305555555555556,0.7171201814058957,0.1105566006153822
digitdist_3v8,5,TC-noDensity,0.9305555555555556,0.7100340136054423,0.11007070075720549
digitdist_3v8,5,PMARLDS-lite,0.9305555555555556,0.6927437641723355,0.10991460084915161
digitdist_3v8,5,DISTMARGIN,0.9305555555555556,0.7210884353741496,0.10868110042065382
digitdist_3v8,5,HILB-DENSITY,0.625,0.5753968253968254,0.11073790024966002
digitdist_3v8,5,DISTRAND,0.9027777777777778,0.5617913832199547,0.08651409670710564
digitdist_3v8,6,TC-BKME-PMAL,0.9444444444444444,0.7128684807256236,0.10667669959366322
digitdist_3v8,6,TC-noReliability,0.9722222222222222,0.7276077097505669,0.10504160122945905
digitdist_3v8,6,TC-noDensity,0.9444444444444444,0.7304421768707483,0.10280120000243187
digitdist_3v8,6,PMARLDS-lite,0.9444444444444444,0.7324263038548754,0.10571290040388703
digitdist_3v8,6,DISTMARGIN,0.9305555555555556,0.7244897959183674,0.1067678015679121
digitdist_3v8,6,HILB-DENSITY,0.5,0.5,0.10855699935927987
