dataset,method,final_accuracy,std_final,AULC,mean_runtime_seconds
gaussdist_hard_variable,TC-BKME-PMAL,0.8694444444444445,0.04138795673819816,0.7661507936507937,0.11121041391976177
gaussdist_hard_variable,TC-noReliability,0.855,0.04557249007736851,0.7367800453514738,0.1102147381566465
gaussdist_hard_variable,TC-noDensity,0.8744444444444447,0.04005782856857857,0.7456009070294783,0.11032817801460623
gaussdist_hard_variable,PMARLDS-lite,0.868888888888889,0.04130958098893623,0.7415532879818594,0.10999123194254935
gaussdist_hard_variable,DISTMARGIN,0.8652777777777777,0.06329738258392134,0.7649376417233559,0.10996899607591332
gaussdist_hard_variable,HILB-DENSITY,0.5086111111111111,0.025743571653550356,0.5041666666666667,0.10275313213467598
gaussdist_hard_variable,DISTRAND,0.8438888888888886,0.04710442824718104,0.6644444444444445,0.08560409372672438
