dataset,repeat,method,final_accuracy,AULC,runtime_seconds
digitdist_4v9,12,TC-BKME-PMAL,1.0,0.7766439909297053,0.13058390049263835
digitdist_4v9,12,TC-noReliability,1.0,0.7814625850340136,0.13135850010439754
digitdist_4v9,12,TC-noDensity,0.9861111111111112,0.7786281179138324,0.12862089788541198
digitdist_4v9,12,PMARLDS-lite,0.9861111111111112,0.7681405895691611,0.12596979830414057
digitdist_4v9,12,DISTMARGIN,0.9861111111111112,0.8282312925170067,0.12451170012354851
digitdist_4v9,12,HILB-DENSITY,0.9166666666666666,0.5935374149659863,0.12481899978592992
digitdist_4v9,12,DISTRAND,0.6111111111111112,0.5450680272108843,0.09835169743746519
digitdist_4v9,13,TC-BKME-PMAL,0.9444444444444444,0.7417800453514739,0.12239399971440434
digitdist_4v9,13,TC-noReliability,0.9722222222222222,0.7565192743764173,0.11896010115742683
digitdist_4v9,13,TC-noDensity,0.9583333333333334,0.7644557823129252,0.12479489762336016
digitdist_4v9,13,PMARLDS-lite,0.9583333333333334,0.751984126984127,0.11952360020950437
digitdist_4v9,13,DISTMARGIN,0.9722222222222222,0.8081065759637188,0.11914850072935224
digitdist_4v9,13,HILB-DENSITY,0.6805555555555556,0.5068027210884354,0.12330569885671139
digitdist_4v9,13,DISTRAND,0.9722222222222222,0.6176303854875284,0.10013409843668342
digitdist_4v9,14,TC-BKME-PMAL,0.9861111111111112,0.7936507936507937,0.12428220128640532
digitdist_4v9,14,TC-noReliability,0.9444444444444444,0.8115079365079364,0.12694789795204997
digitdist_4v9,14,TC-noDensity,0.9861111111111112,0.7865646258503403,0.12308610044419765
digitdist_4v9,14,PMARLDS-lite,0.9722222222222222,0.7919501133786847,0.12074429867789149
digitdist_4v9,14,DISTMARGIN,0.9722222222222222,0.8273809523809523,0.12396929739043117
digitdist_4v9,14,HILB-DENSITY,0.5694444444444444,0.5138888888888888,0.11884719878435135
digitdist_4v9,14,DISTRAND,0.9305555555555556,0.6003401360544218,0.09461729787290096
digitdist_4v9,15,TC-BKME-PMAL,0.9722222222222222,0.7576530612244898,0.12973399925976992
digitdist_4v9,15,TC-noReliability,0.9444444444444444,0.766156462585034,0.12194209964945912
digitdist_4v9,15,TC-noDensity,0.9722222222222222,0.7417800453514739,0.11982090072706342
digitdist_4v9,15,PMARLDS-lite,0.9861111111111112,0.7471655328798187,0.11944539798423648
digitdist_4v9,15,DISTMARGIN,0.9722222222222222,0.7638888888888887,0.11728110024705529
digitdist_4v9,15,HILB-DENSITY,0.5138888888888888,0.5011337868480725,0.11683190101757646
digitdist_4v9,15,DISTRAND,0.8333333333333334,0.6060090702947846,0.10108560416847467
digitdist_4v9,16,TC-BKME-PMAL,0.9583333333333334,0.7604875283446713,0.1185089978389442
digitdist_4v9,16,TC-noReliability,0.9583333333333334,0.7692743764172336,0.12396300118416548
digitdist_4v9,16,TC-noDensity,0.9583333333333334,0.7797619047619048,0.12387350108474493
digitdist_4v9,16,PMARLDS-lite,0.9583333333333334,0.7655895691609979,0.1246912986971438
digitdist_4v9,16,DISTMARGIN,0.9583333333333334,0.8174603174603177,0.11917000031098723
digitdist_4v9,16,HILB-DENSITY,0.9444444444444444,0.5637755102040817,0.11870380211621523
digitdist_4v9,16,DISTRAND,0.8194444444444444,0.6797052154195011,0.09222020069137216
digitdist_4v9,17,TC-BKME-PMAL,0.9722222222222222,0.7953514739229025,0.12000180082395673
digitdist_4v9,17,TC-noReliability,0.9722222222222222,0.786281179138322,0.12159240012988448
digitdist_4v9,17,TC-noDensity,0.9722222222222222,0.7930839002267573,0.12665999960154295
digitdist_4v9,17,PMARLDS-lite,0.9722222222222222,0.8030045351473922,0.12931390153244138
digitdist_4v9,17,DISTMARGIN,0.9722222222222222,0.8035714285714287,0.1239291992969811
digitdist_4v9,17,HILB-DENSITY,0.8194444444444444,0.6340702947845804,0.11856309976428747
digitdist_4v9,17,DISTRAND,0.6527777777777778,0.5249433106575964,0.09402490174397826
digitdist_4v9,18,TC-BKME-PMAL,0.9861111111111112,0.7715419501133787,0.12677849922329187
digitdist_4v9,18,TC-noReliability,0.9861111111111112,0.7607709750566896,0.1250925026834011
digitdist_4v9,18,TC-noDensity,0.9861111111111112,0.7528344671201813,0.1233087033033371
digitdist_4v9,18,PMARLDS-lite,0.9861111111111112,0.7794784580498866,0.1239852998405695
digitdist_4v9,18,DISTMARGIN,0.9583333333333334,0.8183106575963719,0.12231920147314668
digitdist_4v9,18,HILB-DENSITY,0.5,0.5045351473922902,0.12337160063907504
digitdist_4v9,18,DISTRAND,0.8888888888888888,0.6136621315192744,0.10088030109182
digitdist_4v9,19,TC-BKME-PMAL,0.9444444444444444,0.7670068027210883,0.12016920186579227
digitdist_4v9,19,TC-noReliability,0.9444444444444444,0.7723922902494331,0.1245522010140121
digitdist_4v9,19,TC-noDensity,0.9444444444444444,0.7840136054421768,0.11832780111581087
digitdist_4v9,19,PMARLDS-lite,0.9444444444444444,0.7468820861678004,0.1190269012004137
digitdist_4v9,19,DISTMARGIN,0.9583333333333334,0.8236961451247167,0.12030530348420143
digitdist_4v9,19,HILB-DENSITY,0.8888888888888888,0.6295351473922903,0.11963220033794641
digitdist_4v9,19,DISTRAND,0.9583333333333334,0.6544784580498866,0.09834040002897382
digitdist_4v9,20,TC-BKME-PMAL,0.9444444444444444,0.7522675736961452,0.1216508001089096
digitdist_4v9,20,TC-noReliability,0.9305555555555556,0.7562358276643991,0.12023509759455919
digitdist_4v9,20,TC-noDensity,0.9305555555555556,0.7465986394557822,0.12055170070379972
digitdist_4v9,20,PMARLDS-lite,0.9722222222222222,0.7491496598639457,0.12114310171455145
digitdist_4v9,20,DISTMARGIN,0.9583333333333334,0.7644557823129252,0.12222409900277853
digitdist_4v9,20,HILB-DENSITY,0.9027777777777778,0.6558956916099773,0.1273741009645164
digitdist_4v9,20,DISTRAND,0.875,0.6122448979591837,0.0978291998617351
digitdist_4v9,21,TC-BKME-PMAL,0.9722222222222222,0.7553854875283448,0.11771279899403453
digitdist_4v9,21,TC-noReliability,0.9722222222222222,0.7893990929705215,0.11805729800835252
digitdist_4v9,21,TC-noDensity,0.9444444444444444,0.7667233560090703,0.11576559906825423
digitdist_4v9,21,PMARLDS-lite,0.9444444444444444,0.7777777777777777,0.12108819838613272
digitdist_4v9,21,DISTMARGIN,0.9722222222222222,0.7933673469387755,0.1222262978553772
digitdist_4v9,21,HILB-DENSITY,0.6666666666666666,0.5626417233560091,0.11768579902127385
digitdist_4v9,21,DISTRAND,0.8888888888888888,0.5796485260770975,0.09164439979940653
digitdist_4v9,22,TC-BKME-PMAL,0.9722222222222222,0.7698412698412698,0.12765609938651323
digitdist_4v9,22,TC-noReliability,0.9722222222222222,0.7551020408163265,0.12391170067712665
digitdist_4v9,22,TC-noDensity,0.9722222222222222,0.7579365079365079,0.12042019935324788
digitdist_4v9,22,PMARLDS-lite,0.9722222222222222,0.7602040816326531,0.12049890123307705
digitdist_4v9,22,DISTMARGIN,0.9583333333333334,0.7247732426303856,0.12032680260017514
digitdist_4v9,22,HILB-DENSITY,0.7222222222222222,0.5300453514739228,0.12378559866920114
digitdist_4v9,22,DISTRAND,0.9583333333333334,0.6763038548752835,0.10524369729682803
digitdist_4v9,23,TC-BKME-PMAL,0.9861111111111112,0.7667233560090703,0.1288817012682557
digitdist_4v9,23,TC-noReliability,0.9861111111111112,0.7692743764172336,0.1304070013575256
digitdist_4v9,23,TC-noDensity,1.0,0.7905328798185942,0.12940569827333093
digitdist_4v9,23,PMARLDS-lite,1.0,0.7718253968253967,0.12234350107610226
digitdist_4v9,23,DISTMARGIN,0.9861111111111112,0.7947845804988661,0.12305139983072877
digitdist_4v9,23,HILB-DENSITY,0.875,0.5975056689342404,0.12508700042963028
digitdist_4v9,23,DISTRAND,0.5,0.5079365079365079,0.09806739911437035
digitdist_4v9,24,TC-BKME-PMAL,0.9166666666666666,0.7729591836734694,0.12437089858576655
digitdist_4v9,24,TC-noReliability,0.9583333333333334,0.7746598639455783,0.12202100036665797
digitdist_4v9,24,TC-noDensity,0.9166666666666666,0.7706916099773242,0.11704770242795348
digitdist_4v9,24,PMARLDS-lite,0.9305555555555556,0.7474489795918369,0.12252259952947497
digitdist_4v9,24,DISTMARGIN,0.9444444444444444,0.7913832199546484,0.11919229757040739
digitdist_4v9,24,HILB-DENSITY,0.9305555555555556,0.6689342403628118,0.12352450098842382
digitdist_4v9,24,DISTRAND,0.8333333333333334,0.5833333333333333,0.09792839782312512
digitdist_4v9,25,TC-BKME-PMAL,0.9722222222222222,0.7559523809523809,0.12230580113828182
digitdist_4v9,25,TC-noReliability,0.9305555555555556,0.7772108843537415,0.12303490098565817
digitdist_4v9,25,TC-noDensity,0.9444444444444444,0.7633219954648525,0.12359099928289652
digitdist_4v9,25,PMARLDS-lite,0.9722222222222222,0.7579365079365079,0.1247375993989408
digitdist_4v9,25,DISTMARGIN,0.9583333333333334,0.8109410430839001,0.12013950012624264
digitdist_4v9,25,HILB-DENSITY,0.5138888888888888,0.5093537414965986,0.11805390054360032
digitdist_4v9,25,DISTRAND,0.8888888888888888,0.6218820861678005,0.0954023003578186
digitdist_4v9,26,TC-BKME-PMAL,0.9583333333333334,0.7687074829931972,0.12238619895651937
digitdist_4v9,26,TC-noReliability,0.6666666666666666,0.7599206349206349,0.12230359949171543
digitdist_4v9,26,TC-noDensity,0.9722222222222222,0.7738095238095237,0.11844880226999521
digitdist_4v9,26,PMARLDS-lite,0.9722222222222222,0.7054988662131519,0.1217823987826705
digitdist_4v9,26,DISTMARGIN,0.9722222222222222,0.7670068027210885,0.12405689898878336
digitdist_4v9,26,HILB-DENSITY,0.5,0.5005668934240363,0.1181076979264617
digitdist_4v9,26,DISTRAND,0.5,0.5127551020408163,0.0935406987555325
digitdist_4v9,27,TC-BKME-PMAL,0.9583333333333334,0.7551020408163267,0.12433139979839325
digitdist_4v9,27,TC-noReliability,0.9722222222222222,0.7568027210884354,0.12205790029838681
digitdist_4v9,27,TC-noDensity,0.9305555555555556,0.7446145124716554,0.12280549900606275
digitdist_4v9,27,PMARLDS-lite,0.9444444444444444,0.7389455782312924,0.12631540093570948
digitdist_4v9,27,DISTMARGIN,0.9444444444444444,0.774092970521542,0.12678570253774524
digitdist_4v9,27,HILB-DENSITY,0.8194444444444444,0.6286848072562359,0.12562809837982059
digitdist_4v9,27,DISTRAND,0.9583333333333334,0.6553287981859411,0.09789739875122905
digitdist_4v9,28,TC-BKME-PMAL,0.9861111111111112,0.7440476190476191,0.12226000102236867
digitdist_4v9,28,TC-noReliability,0.9583333333333334,0.75,0.12400689953938127
digitdist_4v9,28,TC-noDensity,0.9722222222222222,0.7599206349206349,0.1247165990062058
digitdist_4v9,28,PMARLDS-lite,0.9722222222222222,0.7698412698412698,0.11967910034582019
digitdist_4v9,28,DISTMARGIN,0.9444444444444444,0.7868480725623583,0.1187784974463284
digitdist_4v9,28,HILB-DENSITY,0.8055555555555556,0.6244331065759637,0.1193210007622838
digitdist_4v9,28,DISTRAND,0.6388888888888888,0.5476190476190476,0.09417449869215488
digitdist_4v9,29,TC-BKME-PMAL,0.9583333333333334,0.7658730158730159,0.12653549807146192
digitdist_4v9,29,TC-noReliability,0.9583333333333334,0.7828798185941043,0.1312156026251614
digitdist_4v9,29,TC-noDensity,0.9722222222222222,0.7644557823129252,0.12854500021785498
digitdist_4v9,29,PMARLDS-lite,0.9583333333333334,0.7448979591836736,0.12608519848436117
digitdist_4v9,29,DISTMARGIN,0.8472222222222222,0.8044217687074829,0.1278415978886187
digitdist_4v9,29,HILB-DENSITY,0.5138888888888888,0.5048185941043084,0.1292363996617496
digitdist_4v9,29,DISTRAND,0.9861111111111112,0.6335034013605443,0.09793120063841343
digitdist_4v9,30,TC-BKME-PMAL,1.0,0.7865646258503403,0.12310060020536184
digitdist_4v9,30,TC-noReliability,0.9722222222222222,0.7990362811791384,0.1244711009785533
digitdist_4v9,30,TC-noDensity,1.0,0.8149092970521542,0.12479419959709048
digitdist_4v9,30,PMARLDS-lite,1.0,0.7987528344671201,0.12452249974012375
digitdist_4v9,30,DISTMARGIN,0.9861111111111112,0.7763605442176872,0.12317359959706664
digitdist_4v9,30,HILB-DENSITY,0.75,0.562641723356009,0.12811229936778545
digitdist_4v9,30,DISTRAND,0.9166666666666666,0.61281179138322,0.0981501005589962
digitdist_4v9,31,TC-BKME-PMAL,0.9444444444444444,0.7545351473922902,0.12208119826391339
digitdist_4v9,31,TC-noReliability,0.7222222222222222,0.7834467120181406,0.12514190236106515
digitdist_4v9,31,TC-noDensity,0.9305555555555556,0.7763605442176872,0.11934919888153672
digitdist_4v9,31,PMARLDS-lite,0.9444444444444444,0.7548185941043084,0.11830009939149022
digitdist_4v9,31,DISTMARGIN,0.9305555555555556,0.7808956916099773,0.11507619777694345
digitdist_4v9,31,HILB-DENSITY,0.9444444444444444,0.5816326530612245,0.11683650081977248
digitdist_4v9,31,DISTRAND,0.8472222222222222,0.6907596371882087,0.09357169875875115
digitdist_4v9,32,TC-BKME-PMAL,0.9722222222222222,0.738095238095238,0.11894130054861307
digitdist_4v9,32,TC-noReliability,0.9722222222222222,0.7655895691609976,0.12444639950990677
digitdist_4v9,32,TC-noDensity,0.9722222222222222,0.7193877551020408,0.1215661009773612
digitdist_4v9,32,PMARLDS-lite,0.9722222222222222,0.7315759637188208,0.11639350093901157
digitdist_4v9,32,DISTMARGIN,0.9722222222222222,0.7936507936507937,0.11929089948534966
digitdist_4v9,32,HILB-DENSITY,0.5555555555555556,0.5082199546485261,0.12002629926428199
digitdist_4v9,32,DISTRAND,0.9583333333333334,0.5507369614512472,0.090925098862499
digitdist_4v9,33,TC-BKME-PMAL,0.9722222222222222,0.7848639455782314,0.11993660032749176
digitdist_4v9,33,TC-noReliability,0.9722222222222222,0.7888321995464853,0.12353869993239641
digitdist_4v9,33,TC-noDensity,0.9722222222222222,0.7973356009070293,0.12521509872749448
digitdist_4v9,33,PMARLDS-lite,0.9722222222222222,0.7893990929705216,0.12144939787685871
digitdist_4v9,33,DISTMARGIN,0.9861111111111112,0.7993197278911566,0.11930650100111961
digitdist_4v9,33,HILB-DENSITY,0.9722222222222222,0.6003401360544217,0.11703690001741052
digitdist_4v9,33,DISTRAND,0.8888888888888888,0.5929705215419502,0.09426929894834757
digitdist_4v9,34,TC-BKME-PMAL,0.9583333333333334,0.7641723356009071,0.12399849761277437
digitdist_4v9,34,TC-noReliability,0.9583333333333334,0.7701247165532881,0.12222799984738231
digitdist_4v9,34,TC-noDensity,0.9722222222222222,0.7689909297052153,0.12026170222088695
digitdist_4v9,34,PMARLDS-lite,0.9583333333333334,0.7590702947845807,0.11993089970201254
digitdist_4v9,34,DISTMARGIN,0.9583333333333334,0.7990362811791384,0.11799339950084686
digitdist_4v9,34,HILB-DENSITY,0.7777777777777778,0.5425170068027212,0.11728489957749844
digitdist_4v9,34,DISTRAND,0.5,0.5155895691609977,0.09484439762309194
digitdist_4v9,35,TC-BKME-PMAL,0.9861111111111112,0.7851473922902495,0.1258009998127818
digitdist_4v9,35,TC-noReliability,1.0,0.7803287981859411,0.1271503991447389
digitdist_4v9,35,TC-noDensity,0.9861111111111112,0.7820294784580498,0.12529990077018738
digitdist_4v9,35,PMARLDS-lite,0.9722222222222222,0.7893990929705215,0.13332319911569357
digitdist_4v9,35,DISTMARGIN,1.0,0.8234126984126984,0.12806549994274974
digitdist_4v9,35,HILB-DENSITY,0.7222222222222222,0.5858843537414965,0.12562729977071285
digitdist_4v9,35,DISTRAND,0.9027777777777778,0.5858843537414966,0.09629809902980924
digitdist_4v9,36,TC-BKME-PMAL,1.0,0.7633219954648525,0.1230402011424303
digitdist_4v9,36,TC-noReliability,0.9722222222222222,0.7913832199546486,0.12432329915463924
digitdist_4v9,36,TC-noDensity,1.0,0.7667233560090703,0.12251180037856102
digitdist_4v9,36,PMARLDS-lite,1.0,0.7369614512471656,0.12273369822651148
digitdist_4v9,36,DISTMARGIN,0.9722222222222222,0.8270975056689343,0.12245329935103655
digitdist_4v9,36,HILB-DENSITY,0.5,0.5178571428571429,0.1226611970923841
digitdist_4v9,36,DISTRAND,0.8611111111111112,0.6014739229024944,0.0982024990953505
digitdist_4v9,37,TC-BKME-PMAL,0.9583333333333334,0.7225056689342404,0.1210245001129806
digitdist_4v9,37,TC-noReliability,0.9861111111111112,0.7766439909297053,0.12203259998932481
digitdist_4v9,37,TC-noDensity,0.9583333333333334,0.7630385487528345,0.12324369978159666
digitdist_4v9,37,PMARLDS-lite,0.9583333333333334,0.7766439909297053,0.12553469883278012
digitdist_4v9,37,DISTMARGIN,0.7222222222222222,0.776077097505669,0.12158979987725616
digitdist_4v9,37,HILB-DENSITY,0.5138888888888888,0.5014172335600907,0.11686430172994733
digitdist_4v9,37,DISTRAND,0.625,0.5493197278911565,0.09342520078644156
digitdist_4v9,38,TC-BKME-PMAL,1.0,0.8061224489795918,0.12077550124377012
digitdist_4v9,38,TC-noReliability,0.9861111111111112,0.7851473922902494,0.12267219927161932
digitdist_4v9,38,TC-noDensity,0.9861111111111112,0.8137755102040817,0.1256333994679153
digitdist_4v9,38,PMARLDS-lite,1.0,0.8010204081632653,0.12080500088632107
digitdist_4v9,38,DISTMARGIN,0.9861111111111112,0.8129251700680272,0.12185920029878616
digitdist_4v9,38,HILB-DENSITY,0.7083333333333334,0.588718820861678,0.11898110248148441
digitdist_4v9,38,DISTRAND,0.9444444444444444,0.5535714285714286,0.09315600246191025
digitdist_4v9,39,TC-BKME-PMAL,0.9722222222222222,0.7463151927437641,0.12598100118339062
digitdist_4v9,39,TC-noReliability,0.9444444444444444,0.7423469387755102,0.11894910177215934
digitdist_4v9,39,TC-noDensity,0.9305555555555556,0.7786281179138322,0.11983789876103401
digitdist_4v9,39,PMARLDS-lite,0.9444444444444444,0.7695578231292517,0.11894720001146197
digitdist_4v9,39,DISTMARGIN,0.9166666666666666,0.7990362811791384,0.11986270220950246
digitdist_4v9,39,HILB-DENSITY,0.5416666666666666,0.5164399092970522,0.11891760118305683
digitdist_4v9,39,DISTRAND,0.8055555555555556,0.5351473922902494,0.09734240174293518
digitdist_4v9,40,TC-BKME-PMAL,0.9583333333333334,0.7446145124716554,0.12090720189735293
digitdist_4v9,40,TC-noReliability,0.9722222222222222,0.7848639455782314,0.12247749837115407
digitdist_4v9,40,TC-noDensity,0.9583333333333334,0.7528344671201815,0.12225849879905581
digitdist_4v9,40,PMARLDS-lite,0.9583333333333334,0.7412131519274376,0.1255472027696669
digitdist_4v9,40,DISTMARGIN,0.9722222222222222,0.7919501133786847,0.12367329932749271
digitdist_4v9,40,HILB-DENSITY,0.5138888888888888,0.503968253968254,0.11515509942546487
digitdist_4v9,40,DISTRAND,0.5555555555555556,0.5314625850340137,0.0914569990709424
digitdist_4v9,41,TC-BKME-PMAL,0.9583333333333334,0.7287414965986395,0.12311009969562292
digitdist_4v9,41,TC-noReliability,0.9583333333333334,0.7789115646258504,0.12221619952470064
digitdist_4v9,41,TC-noDensity,0.9444444444444444,0.727891156462585,0.12219780031591654
digitdist_4v9,41,PMARLDS-lite,0.9444444444444444,0.7531179138321996,0.11997750122100115
digitdist_4v9,41,DISTMARGIN,0.9861111111111112,0.7783446712018142,0.12033049901947379
digitdist_4v9,41,HILB-DENSITY,0.7222222222222222,0.5450680272108842,0.1222639000043273
digitdist_4v9,41,DISTRAND,0.9444444444444444,0.6675170068027212,0.09765160083770752
digitdist_4v9,42,TC-BKME-PMAL,0.9722222222222222,0.7630385487528344,0.12316730013117194
digitdist_4v9,42,TC-noReliability,0.9583333333333334,0.7534013605442177,0.12474990030750632
digitdist_4v9,42,TC-noDensity,0.9722222222222222,0.7613378684807255,0.12574650021269917
digitdist_4v9,42,PMARLDS-lite,0.9722222222222222,0.7301587301587302,0.122206702362746
digitdist_4v9,42,DISTMARGIN,0.9722222222222222,0.7732426303854875,0.12265560030937195
digitdist_4v9,42,HILB-DENSITY,0.6388888888888888,0.6193310657596373,0.12218260066583753
