timestamp,person_id,Jitter,Shimmer,HNR,F1,F2,MFCCs
2/18/2026,1,0.003926705,0.08292851,15.08812377,546.0352754,1063.373159,"[-274.9627990722656, 166.54965209960938, 39.586708068847656, 9.78245735168457, -57.224212646484375, 1.1815121173858643, 0.19560813903808594, 11.299771308898926, -6.739251136779785, -30.54562759399414, 13.9776029586792, 10.110411643981934, -18.21255874633789]"
3/19/2026,2,0.002861635,0.040671121,22.62219911,636.13863,1173.69202,"[-274.2394714355469, 134.99249267578125, 15.560087203979492, 2.410456418991089, -52.48358917236328, -26.131330490112305, -3.9168765544891357, 11.58758544921875, -6.924487113952637, -15.234054565429688, 1.0383291244506836, 7.497603416442871, 0.879679262638092]"
4/20/2026,3,0.004998346,0.038897991,20.49631554,600.6948332,1152.530755,"[-271.5431823730469, 153.65464782714844, 28.2235164642334, -16.460243225097656, -24.41911506652832, -12.506009101867676, -22.974802017211914, 3.2429001331329346, 21.09814453125, -35.92974853515625, 1.8201279640197754, 17.368797302246094, -1.649799108505249]"
5/21/2026,4,0.003842987,0.065343654,17.46435716,631.9973931,1255.300821,"[-212.1874542236328, 130.9818572998047, 4.649813175201416, 0.8978659510612488, -30.477876663208008, 2.563131332397461, -5.4524102210998535, -21.03874397277832, 14.048198699951172, -25.418310165405273, 3.4958274364471436, 18.540685653686523, 6.750428676605225]"
5/22/2026,5,0.006006123,0.053643064,16.19641869,579.6659775,1150.9181,"[-258.39093017578125, 158.7581787109375, 39.7206916809082, -12.905863761901855, -39.02766418457031, -13.42599868774414, 8.264830589294434, -6.242541790008545, 0.3422914147377014, -25.669992446899414, 5.224114418029785, 12.424196243286133, -2.7573719024658203]"
