dataset,budget,method,mean_accuracy,std_accuracy
gaussdist_variable,17,DISTRAND,0.9555555555555555,0.03447131568330795
gaussdist_variable,18,DISTRAND,0.9583333333333334,0.023240556292613235
gaussdist_variable,19,DISTRAND,0.9555555555555555,0.02832788618662661
gaussdist_variable,20,DISTRAND,0.9638888888888889,0.018839805508681334
gaussdist_variable,21,DISTRAND,0.9583333333333334,0.023240556292613235
gaussdist_variable,22,DISTRAND,0.9583333333333334,0.023240556292613235
gaussdist_variable,23,DISTRAND,0.9583333333333333,0.02151657414559677
gaussdist_variable,24,DISTRAND,0.961111111111111,0.022222222222222233
gaussdist_variable,25,DISTRAND,0.961111111111111,0.022222222222222233
gaussdist_variable,26,DISTRAND,0.9666666666666668,0.02256677334621099
gaussdist_variable,27,DISTRAND,0.9777777777777779,0.01416394309331329
gaussdist_variable,28,DISTRAND,0.9722222222222223,0.01756820922315767
gaussdist_variable,29,DISTRAND,0.9722222222222223,0.01756820922315767
gaussdist_variable,30,DISTRAND,0.9805555555555555,0.020786985482077462
gaussdist_variable,31,DISTRAND,0.9805555555555555,0.020786985482077462
gaussdist_variable,32,DISTRAND,0.986111111111111,0.0152145154862546
gaussdist_variable,33,DISTRAND,0.986111111111111,0.0152145154862546
gaussdist_variable,34,DISTRAND,0.9833333333333334,0.013608276348795427
gaussdist_variable,35,DISTRAND,0.9805555555555555,0.01416394309331329
