dataset,method,final_accuracy,std_final,AULC,mean_runtime_seconds
gaussdist_equal,TC-BKME-PMAL,0.9858333333333336,0.015338264102531696,0.928452380952381,0.11447171565145255
gaussdist_equal,PMARLDS-lite,0.9855555555555557,0.015456030825826174,0.9261054421768709,0.11480555774644018
gaussdist_equal,DISTMARGIN,0.9852777777777781,0.014275183508366223,0.9336734693877551,0.11442379246465861
gaussdist_equal,HILB-DENSITY,0.657222222222222,0.1462610130917234,0.5276360544217688,0.10585822003893554
gaussdist_equal,DISTRAND,0.9805555555555558,0.01666666666666667,0.885453514739229,0.08854150017723442
