dataset,budget,method,mean_accuracy,std_accuracy
digitdist_3v8,2,TC-BKME-PMAL,0.6016666666666668,0.12479736662305574
digitdist_3v8,3,TC-BKME-PMAL,0.5,0.0
digitdist_3v8,4,TC-BKME-PMAL,0.6516666666666667,0.16199089290054564
digitdist_3v8,5,TC-BKME-PMAL,0.5,0.0
digitdist_3v8,6,TC-BKME-PMAL,0.7038888888888889,0.15354454052790653
digitdist_3v8,7,TC-BKME-PMAL,0.5,0.0
digitdist_3v8,8,TC-BKME-PMAL,0.7663888888888887,0.13954539285360393
digitdist_3v8,9,TC-BKME-PMAL,0.5,0.0
digitdist_3v8,10,TC-BKME-PMAL,0.8122222222222222,0.11660845108394814
digitdist_3v8,11,TC-BKME-PMAL,0.5,0.0
digitdist_3v8,12,TC-BKME-PMAL,0.8533333333333332,0.09445098016601518
digitdist_3v8,13,TC-BKME-PMAL,0.5,0.0
digitdist_3v8,14,TC-BKME-PMAL,0.8719444444444443,0.07501491621218402
digitdist_3v8,15,TC-BKME-PMAL,0.5,0.0
digitdist_3v8,16,TC-BKME-PMAL,0.8847222222222225,0.06760051957576643
digitdist_3v8,17,TC-BKME-PMAL,0.5,0.0
digitdist_3v8,18,TC-BKME-PMAL,0.8916666666666666,0.06229905970001611
digitdist_3v8,19,TC-BKME-PMAL,0.5,0.0
digitdist_3v8,20,TC-BKME-PMAL,0.9,0.052115730664704776
digitdist_3v8,21,TC-BKME-PMAL,0.5,0.0
digitdist_3v8,22,TC-BKME-PMAL,0.9061111111111111,0.04636143565561126
digitdist_3v8,23,TC-BKME-PMAL,0.5,0.0
digitdist_3v8,24,TC-BKME-PMAL,0.8966666666666667,0.09179956695882154
digitdist_3v8,25,TC-BKME-PMAL,0.5,0.0
digitdist_3v8,26,TC-BKME-PMAL,0.9108333333333334,0.04158232203921325
digitdist_3v8,27,TC-BKME-PMAL,0.5,0.0
digitdist_3v8,28,TC-BKME-PMAL,0.9075000000000003,0.07246806448616087
digitdist_3v8,29,TC-BKME-PMAL,0.5002777777777778,0.0019444444444444368
digitdist_3v8,30,TC-BKME-PMAL,0.9155555555555556,0.03994981419632622
digitdist_3v8,31,TC-BKME-PMAL,0.5013888888888889,0.005007710104811092
digitdist_3v8,32,TC-BKME-PMAL,0.913888888888889,0.04157397096415491
digitdist_3v8,33,TC-BKME-PMAL,0.5033333333333333,0.01164018157764276
digitdist_3v8,34,TC-BKME-PMAL,0.9144444444444446,0.041607365207450626
digitdist_3v8,35,TC-BKME-PMAL,0.5038888888888889,0.011124991330278201
digitdist_3v8,36,TC-BKME-PMAL,0.9150000000000003,0.03835345687576268
digitdist_3v8,37,TC-BKME-PMAL,0.5080555555555556,0.01926304271953979
digitdist_3v8,38,TC-BKME-PMAL,0.9141666666666669,0.03723569407947497
digitdist_3v8,39,TC-BKME-PMAL,0.5177777777777779,0.03768370640469248
digitdist_3v8,40,TC-BKME-PMAL,0.9155555555555556,0.032494064035310584
digitdist_3v8,41,TC-BKME-PMAL,0.5247222222222223,0.04323796485657337
digitdist_3v8,42,TC-BKME-PMAL,0.9177777777777778,0.037663225014840665
digitdist_3v8,43,TC-BKME-PMAL,0.5436111111111112,0.060413314083226026
digitdist_3v8,44,TC-BKME-PMAL,0.9180555555555556,0.03347769664776098
digitdist_3v8,45,TC-BKME-PMAL,0.5633333333333334,0.07174844601921938
digitdist_3v8,46,TC-BKME-PMAL,0.9211111111111111,0.0320878423959859
digitdist_3v8,47,TC-BKME-PMAL,0.5863888888888888,0.08449605513474183
digitdist_3v8,48,TC-BKME-PMAL,0.9144444444444444,0.06783467557139596
digitdist_3v8,49,TC-BKME-PMAL,0.5969444444444444,0.08662436645769787
digitdist_3v8,50,TC-BKME-PMAL,0.9224999999999999,0.032285617713017536
digitdist_3v8,2,PMARLDS-lite,0.5863888888888887,0.1074856436006545
digitdist_3v8,3,PMARLDS-lite,0.5,0.0
digitdist_3v8,4,PMARLDS-lite,0.6480555555555556,0.14037015660102947
digitdist_3v8,5,PMARLDS-lite,0.5,0.0
digitdist_3v8,6,PMARLDS-lite,0.7044444444444444,0.13123464048869693
digitdist_3v8,7,PMARLDS-lite,0.5,0.0
digitdist_3v8,8,PMARLDS-lite,0.7633333333333334,0.11895766442699661
digitdist_3v8,9,PMARLDS-lite,0.5,0.0
digitdist_3v8,10,PMARLDS-lite,0.8197222222222221,0.10173987952823492
digitdist_3v8,11,PMARLDS-lite,0.5,0.0
digitdist_3v8,12,PMARLDS-lite,0.8577777777777775,0.08886978961476637
digitdist_3v8,13,PMARLDS-lite,0.5,0.0
digitdist_3v8,14,PMARLDS-lite,0.8766666666666667,0.07716224689366565
digitdist_3v8,15,PMARLDS-lite,0.5,0.0
digitdist_3v8,16,PMARLDS-lite,0.8808333333333332,0.066613983813507
digitdist_3v8,17,PMARLDS-lite,0.5,0.0
digitdist_3v8,18,PMARLDS-lite,0.8880555555555556,0.06397397715545299
digitdist_3v8,19,PMARLDS-lite,0.5,0.0
digitdist_3v8,20,PMARLDS-lite,0.893611111111111,0.06246048133336039
digitdist_3v8,21,PMARLDS-lite,0.5,0.0
digitdist_3v8,22,PMARLDS-lite,0.9025000000000003,0.05389819507273656
digitdist_3v8,23,PMARLDS-lite,0.5,0.0
digitdist_3v8,24,PMARLDS-lite,0.9044444444444444,0.04768078009138963
digitdist_3v8,25,PMARLDS-lite,0.5,0.0
digitdist_3v8,26,PMARLDS-lite,0.9072222222222226,0.043072577280448957
digitdist_3v8,27,PMARLDS-lite,0.5,0.0
digitdist_3v8,28,PMARLDS-lite,0.8980555555555556,0.0891753197601275
digitdist_3v8,29,PMARLDS-lite,0.5,0.0
