dataset,budget,method,mean_accuracy,std_accuracy
gaussdist_variable,32,HILB-DENSITY,0.5280555555555556,0.06991452011890513
gaussdist_variable,33,HILB-DENSITY,0.5330555555555556,0.08121806114892252
gaussdist_variable,34,HILB-DENSITY,0.5430555555555556,0.0977071240942309
gaussdist_variable,35,HILB-DENSITY,0.5638888888888889,0.11824331474329311
gaussdist_variable,36,HILB-DENSITY,0.5730555555555558,0.1275
gaussdist_variable,37,HILB-DENSITY,0.5894444444444445,0.13246709351456884
gaussdist_variable,38,HILB-DENSITY,0.6058333333333333,0.13960620321213757
gaussdist_variable,39,HILB-DENSITY,0.6327777777777777,0.15391395704366612
gaussdist_variable,40,HILB-DENSITY,0.6408333333333333,0.15779660490174852
gaussdist_variable,41,HILB-DENSITY,0.6508333333333333,0.15911139238026042
gaussdist_variable,42,HILB-DENSITY,0.6700000000000002,0.16533169055336783
gaussdist_variable,43,HILB-DENSITY,0.6875000000000001,0.17053949435776591
gaussdist_variable,44,HILB-DENSITY,0.7069444444444446,0.17786998476831742
gaussdist_variable,45,HILB-DENSITY,0.7177777777777777,0.17867482015668767
gaussdist_variable,46,HILB-DENSITY,0.7277777777777779,0.1712787778829777
gaussdist_variable,47,HILB-DENSITY,0.7575,0.16590590260300725
gaussdist_variable,48,HILB-DENSITY,0.7797222222222221,0.15740492917439103
gaussdist_variable,49,HILB-DENSITY,0.7983333333333333,0.15141411614476782
gaussdist_variable,50,HILB-DENSITY,0.8213888888888888,0.14574759384329852
gaussdist_variable,2,DISTRAND,0.8613888888888889,0.09314837824874017
gaussdist_variable,3,DISTRAND,0.5,0.0
gaussdist_variable,4,DISTRAND,0.7358333333333333,0.20799027309877663
gaussdist_variable,5,DISTRAND,0.5013888888888889,0.007978559231302822
gaussdist_variable,6,DISTRAND,0.7480555555555556,0.22201396491501146
gaussdist_variable,7,DISTRAND,0.5469444444444445,0.08748412554413643
gaussdist_variable,8,DISTRAND,0.6622222222222222,0.20715295237821812
gaussdist_variable,9,DISTRAND,0.6580555555555554,0.18259299169815899
gaussdist_variable,10,DISTRAND,0.6861111111111111,0.1959859531373626
gaussdist_variable,11,DISTRAND,0.7213888888888889,0.17566913519946636
gaussdist_variable,12,DISTRAND,0.7841666666666667,0.17150860216701658
gaussdist_variable,13,DISTRAND,0.8325,0.16669930236029
gaussdist_variable,14,DISTRAND,0.8655555555555555,0.14565306318376836
gaussdist_variable,15,DISTRAND,0.8855555555555558,0.14165468358905767
gaussdist_variable,16,DISTRAND,0.8866666666666666,0.14330102995158542
gaussdist_variable,17,DISTRAND,0.9033333333333333,0.13002136576561393
gaussdist_variable,18,DISTRAND,0.9175,0.11447713934274724
gaussdist_variable,19,DISTRAND,0.9272222222222222,0.08951860279804183
gaussdist_variable,20,DISTRAND,0.9377777777777777,0.07798781164664194
gaussdist_variable,21,DISTRAND,0.9430555555555555,0.06286927943197936
gaussdist_variable,22,DISTRAND,0.948611111111111,0.050936446724700685
gaussdist_variable,23,DISTRAND,0.9577777777777776,0.036847198663978745
gaussdist_variable,24,DISTRAND,0.9611111111111111,0.036324157862838956
gaussdist_variable,25,DISTRAND,0.9641666666666667,0.03276011765305454
gaussdist_variable,26,DISTRAND,0.9638888888888891,0.03653596232768308
gaussdist_variable,27,DISTRAND,0.9666666666666669,0.03142696805273545
gaussdist_variable,28,DISTRAND,0.968888888888889,0.028539554531202938
gaussdist_variable,29,DISTRAND,0.9680555555555557,0.02795084971874737
gaussdist_variable,30,DISTRAND,0.9688888888888891,0.028539554531202938
gaussdist_variable,31,DISTRAND,0.9705555555555557,0.02673602092336882
gaussdist_variable,32,DISTRAND,0.9705555555555557,0.027448042948968063
gaussdist_variable,33,DISTRAND,0.9711111111111113,0.026475005683208576
gaussdist_variable,34,DISTRAND,0.9719444444444447,0.026569556978329387
gaussdist_variable,35,DISTRAND,0.9725000000000001,0.02627754286951617
gaussdist_variable,36,DISTRAND,0.972777777777778,0.024838987673453505
gaussdist_variable,37,DISTRAND,0.9722222222222225,0.025458753860865786
gaussdist_variable,38,DISTRAND,0.9736111111111114,0.024728463631617865
gaussdist_variable,39,DISTRAND,0.9725000000000003,0.025228890454798987
gaussdist_variable,40,DISTRAND,0.9736111111111114,0.024728463631617865
