dataset,method,final_accuracy,std_final,AULC,mean_runtime_seconds
gaussdist_variable,TC-BKME-PMAL,0.9825000000000003,0.017526435060385953,0.9278571428571433,0.12354042406193912
gaussdist_variable,PMARLDS-lite,0.9819444444444447,0.019295061096458056,0.9268140589569163,0.12019295430742204
gaussdist_variable,DISTMARGIN,0.9833333333333336,0.015466012118972285,0.9298809523809525,0.11999260769225657
gaussdist_variable,HILB-DENSITY,0.8213888888888888,0.14574759384329852,0.5701643990929706,0.11280557792633772
gaussdist_variable,DISTRAND,0.9750000000000001,0.022566773346211003,0.8906575963718822,0.09287664175033569
