dataset,budget,method,mean_accuracy,std_accuracy
digitdist_5v6,36,DISTMARGIN,0.9458333333333332,0.03592365876771546
digitdist_5v6,37,DISTMARGIN,0.7941666666666666,0.11625887726625385
digitdist_5v6,38,DISTMARGIN,0.9416666666666665,0.06490734136415514
digitdist_5v6,39,DISTMARGIN,0.8127777777777782,0.09876709103545037
digitdist_5v6,40,DISTMARGIN,0.9336111111111108,0.09322290093780206
digitdist_5v6,41,DISTMARGIN,0.8436111111111111,0.0918688846961181
digitdist_5v6,42,DISTMARGIN,0.9386111111111108,0.07328754883890452
digitdist_5v6,43,DISTMARGIN,0.8702777777777778,0.08063262596722477
digitdist_5v6,44,DISTMARGIN,0.943333333333333,0.04952241044014789
digitdist_5v6,45,DISTMARGIN,0.8836111111111109,0.0823970551133839
digitdist_5v6,46,DISTMARGIN,0.9419444444444443,0.058312827083491135
digitdist_5v6,47,DISTMARGIN,0.9019444444444444,0.08124275846171852
digitdist_5v6,48,DISTMARGIN,0.944722222222222,0.051780787943019976
digitdist_5v6,49,DISTMARGIN,0.9166666666666667,0.06443007502635112
digitdist_5v6,50,DISTMARGIN,0.9477777777777777,0.04344003956072138
digitdist_5v6,2,HILB-DENSITY,0.6500000000000001,0.15239851915939115
digitdist_5v6,3,HILB-DENSITY,0.5,0.0
digitdist_5v6,4,HILB-DENSITY,0.6083333333333333,0.1628024251343623
digitdist_5v6,5,HILB-DENSITY,0.5,0.0
digitdist_5v6,6,HILB-DENSITY,0.5825,0.1588298744328209
digitdist_5v6,7,HILB-DENSITY,0.5,0.0
digitdist_5v6,8,HILB-DENSITY,0.5650000000000001,0.15037094052072172
digitdist_5v6,9,HILB-DENSITY,0.5,0.0
digitdist_5v6,10,HILB-DENSITY,0.5783333333333333,0.16859440700709524
digitdist_5v6,11,HILB-DENSITY,0.5,0.0
digitdist_5v6,12,HILB-DENSITY,0.585,0.17142827748358108
digitdist_5v6,13,HILB-DENSITY,0.5,0.0
digitdist_5v6,14,HILB-DENSITY,0.595,0.17994254913069982
digitdist_5v6,15,HILB-DENSITY,0.5,0.0
digitdist_5v6,16,HILB-DENSITY,0.6280555555555555,0.20586107175519494
digitdist_5v6,17,HILB-DENSITY,0.5,0.0
digitdist_5v6,18,HILB-DENSITY,0.6013888888888889,0.1914703100473534
digitdist_5v6,19,HILB-DENSITY,0.5,0.0
digitdist_5v6,20,HILB-DENSITY,0.5813888888888887,0.17398315691149216
digitdist_5v6,21,HILB-DENSITY,0.5,0.0
digitdist_5v6,22,HILB-DENSITY,0.6013888888888888,0.19108708666824675
digitdist_5v6,23,HILB-DENSITY,0.5,0.0
digitdist_5v6,24,HILB-DENSITY,0.6358333333333333,0.2077638512861046
digitdist_5v6,25,HILB-DENSITY,0.5002777777777778,0.0019444444444444372
digitdist_5v6,26,HILB-DENSITY,0.6099999999999999,0.19533210086831515
digitdist_5v6,27,HILB-DENSITY,0.5002777777777778,0.0019444444444444372
digitdist_5v6,28,HILB-DENSITY,0.5827777777777777,0.17627314662824353
digitdist_5v6,29,HILB-DENSITY,0.5016666666666667,0.005983516452371671
digitdist_5v6,30,HILB-DENSITY,0.6030555555555555,0.19351145211269918
digitdist_5v6,31,HILB-DENSITY,0.5022222222222222,0.0075359222034725145
digitdist_5v6,32,HILB-DENSITY,0.5755555555555555,0.17031108066573614
digitdist_5v6,33,HILB-DENSITY,0.5027777777777778,0.009622504486493766
digitdist_5v6,34,HILB-DENSITY,0.5858333333333333,0.17975656549763677
digitdist_5v6,35,HILB-DENSITY,0.5066666666666667,0.02026826260772743
digitdist_5v6,36,HILB-DENSITY,0.5775,0.17186544586239977
digitdist_5v6,37,HILB-DENSITY,0.5100000000000001,0.02953340857778225
digitdist_5v6,38,HILB-DENSITY,0.5669444444444445,0.1540525102876481
digitdist_5v6,39,HILB-DENSITY,0.5263888888888889,0.05352180241110472
digitdist_5v6,40,HILB-DENSITY,0.5799999999999998,0.1601879682909587
digitdist_5v6,41,HILB-DENSITY,0.5258333333333335,0.046895108855486214
digitdist_5v6,42,HILB-DENSITY,0.5933333333333333,0.15813925727458705
digitdist_5v6,43,HILB-DENSITY,0.5530555555555555,0.07091172133168269
digitdist_5v6,44,HILB-DENSITY,0.6188888888888889,0.1713724555420693
digitdist_5v6,45,HILB-DENSITY,0.5886111111111112,0.10790120366838556
digitdist_5v6,46,HILB-DENSITY,0.6319444444444443,0.1700864431639046
digitdist_5v6,47,HILB-DENSITY,0.603888888888889,0.11700480099889116
digitdist_5v6,48,HILB-DENSITY,0.6194444444444444,0.12723313878443096
digitdist_5v6,49,HILB-DENSITY,0.6263888888888889,0.11416801837534489
digitdist_5v6,50,HILB-DENSITY,0.6697222222222221,0.1670895099070784
digitdist_5v6,2,DISTRAND,0.619166666666667,0.14444684827059617
digitdist_5v6,3,DISTRAND,0.5,0.0
digitdist_5v6,4,DISTRAND,0.5997222222222222,0.14610926276819916
digitdist_5v6,5,DISTRAND,0.5,0.0
digitdist_5v6,6,DISTRAND,0.5913888888888889,0.1494354086487694
digitdist_5v6,7,DISTRAND,0.5,0.0
digitdist_5v6,8,DISTRAND,0.605,0.17071834431724014
digitdist_5v6,9,DISTRAND,0.5,0.0
digitdist_5v6,10,DISTRAND,0.6277777777777778,0.18602817389170245
digitdist_5v6,11,DISTRAND,0.5,0.0
digitdist_5v6,12,DISTRAND,0.6002777777777778,0.18045488646579436
digitdist_5v6,13,DISTRAND,0.5,0.0
digitdist_5v6,14,DISTRAND,0.6052777777777777,0.18379760238364182
digitdist_5v6,15,DISTRAND,0.5,0.0
digitdist_5v6,16,DISTRAND,0.5774999999999999,0.16330144246488187
digitdist_5v6,17,DISTRAND,0.5,0.0
digitdist_5v6,18,DISTRAND,0.5719444444444445,0.16547467263587687
digitdist_5v6,19,DISTRAND,0.5,0.0
digitdist_5v6,20,DISTRAND,0.6072222222222221,0.19043566037047982
digitdist_5v6,21,DISTRAND,0.5005555555555555,0.0027216552697590765
digitdist_5v6,22,DISTRAND,0.6502777777777777,0.21020804656222408
digitdist_5v6,23,DISTRAND,0.5005555555555555,0.0027216552697590765
digitdist_5v6,24,DISTRAND,0.5983333333333334,0.1835613060708051
digitdist_5v6,25,DISTRAND,0.5033333333333333,0.014315665251916807
digitdist_5v6,26,DISTRAND,0.6147222222222222,0.1919645430866574
digitdist_5v6,27,DISTRAND,0.5194444444444444,0.07173984205636086
digitdist_5v6,28,DISTRAND,0.5936111111111112,0.17158956377082424
digitdist_5v6,29,DISTRAND,0.5186111111111111,0.041999595824039976
digitdist_5v6,30,DISTRAND,0.5997222222222223,0.17390952131766185
digitdist_5v6,31,DISTRAND,0.5305555555555556,0.06248456599556665
digitdist_5v6,32,DISTRAND,0.623888888888889,0.18747098540939708
digitdist_5v6,33,DISTRAND,0.5525000000000001,0.09251668184577896
digitdist_5v6,34,DISTRAND,0.6150000000000001,0.16821136028340972
digitdist_5v6,35,DISTRAND,0.5558333333333334,0.08873641436618845
digitdist_5v6,36,DISTRAND,0.6083333333333333,0.16055940018464915
digitdist_5v6,37,DISTRAND,0.6019444444444445,0.14266018720142515
digitdist_5v6,38,DISTRAND,0.6444444444444446,0.17716909687891086
digitdist_5v6,39,DISTRAND,0.6391666666666665,0.17225559712456584
digitdist_5v6,40,DISTRAND,0.628888888888889,0.15923330968607116
digitdist_5v6,41,DISTRAND,0.6341666666666665,0.15024696747211874
digitdist_5v6,42,DISTRAND,0.6775,0.17173519847445876
digitdist_5v6,43,DISTRAND,0.6822222222222224,0.17187779178428483
digitdist_5v6,44,DISTRAND,0.6747222222222221,0.16216346919309768
digitdist_5v6,45,DISTRAND,0.6775000000000001,0.15853520269589075
digitdist_5v6,46,DISTRAND,0.6758333333333333,0.16179476597311887
digitdist_5v6,47,DISTRAND,0.6769444444444446,0.1599047266497719
digitdist_5v6,48,DISTRAND,0.7013888888888888,0.17216060725775229
digitdist_5v6,49,DISTRAND,0.7166666666666669,0.1719083160751756
digitdist_5v6,50,DISTRAND,0.7247222222222223,0.17279675672825132
