dataset,budget,method,mean_accuracy,std_accuracy
digitdist_1v7,2,TC-BKME-PMAL,0.6647222222222224,0.13485846490137562
digitdist_1v7,3,TC-BKME-PMAL,0.5,0.0
digitdist_1v7,4,TC-BKME-PMAL,0.7211111111111111,0.13681338105086027
digitdist_1v7,5,TC-BKME-PMAL,0.5,0.0
digitdist_1v7,6,TC-BKME-PMAL,0.803055555555556,0.12007874216941006
digitdist_1v7,7,TC-BKME-PMAL,0.5,0.0
digitdist_1v7,8,TC-BKME-PMAL,0.8583333333333334,0.10292781840916058
digitdist_1v7,9,TC-BKME-PMAL,0.5,0.0
digitdist_1v7,10,TC-BKME-PMAL,0.8777777777777778,0.09271288482377019
digitdist_1v7,11,TC-BKME-PMAL,0.5,0.0
digitdist_1v7,12,TC-BKME-PMAL,0.9036111111111111,0.08199904019311807
digitdist_1v7,13,TC-BKME-PMAL,0.5,0.0
digitdist_1v7,14,TC-BKME-PMAL,0.9241666666666667,0.07131968110963652
digitdist_1v7,15,TC-BKME-PMAL,0.5,0.0
digitdist_1v7,16,TC-BKME-PMAL,0.9383333333333332,0.057812489572905315
digitdist_1v7,17,TC-BKME-PMAL,0.5,0.0
digitdist_1v7,18,TC-BKME-PMAL,0.943611111111111,0.051923644082583584
digitdist_1v7,19,TC-BKME-PMAL,0.5,0.0
digitdist_1v7,20,TC-BKME-PMAL,0.9491666666666666,0.04163053989383097
digitdist_1v7,21,TC-BKME-PMAL,0.5,0.0
digitdist_1v7,22,TC-BKME-PMAL,0.9508333333333334,0.04796877199199238
digitdist_1v7,23,TC-BKME-PMAL,0.5,0.0
digitdist_1v7,24,TC-BKME-PMAL,0.9597222222222221,0.038010922731677804
digitdist_1v7,25,TC-BKME-PMAL,0.5008333333333334,0.004312270748961115
digitdist_1v7,26,TC-BKME-PMAL,0.958888888888889,0.033788558221188834
digitdist_1v7,27,TC-BKME-PMAL,0.5041666666666668,0.011866671868496572
digitdist_1v7,28,TC-BKME-PMAL,0.9622222222222223,0.033453487149610224
digitdist_1v7,29,TC-BKME-PMAL,0.5119444444444445,0.026644956440266584
digitdist_1v7,30,TC-BKME-PMAL,0.9644444444444444,0.030575750901815593
digitdist_1v7,31,TC-BKME-PMAL,0.5238888888888888,0.03928763824052698
digitdist_1v7,32,TC-BKME-PMAL,0.967222222222222,0.029365722858672276
digitdist_1v7,33,TC-BKME-PMAL,0.541388888888889,0.049417127285343115
digitdist_1v7,34,TC-BKME-PMAL,0.9669444444444442,0.030287969742310416
digitdist_1v7,35,TC-BKME-PMAL,0.5661111111111111,0.07123036874886136
digitdist_1v7,36,TC-BKME-PMAL,0.9697222222222222,0.027172573772686656
